id_gene_DM,gene_DM,DM_up,DM_down,id_gene_HS,gene_HS,HS_up,HS_down,id_gene_MM,gene_MM,MM_up,MM_down,StockNumber,FlyBase Genotype,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Phenotype or literature,Previously known to affect spermatogenesis,Function,Overlapping,Previous ref to RNAi working
FBgn0033155,Br140,True,True,"ENSG00000100425,ENSG00000156983","BRD1,BRPF1","False,False","True,True",ENSMUSG00000022387,Brd1,False,True,,,,,,,,,,,,,,,
FBgn0039698,CG7789,True,False,ENSG00000162813,BPNT1,True,False,ENSMUSG00000026617,Bpnt1,False,True,,,,,,,,,,,,,,,
FBgn0031078,Nup205,True,True,ENSG00000155561,NUP205,True,False,ENSMUSG00000038759,Nup205,True,False,v38610,w[1118]; P{GD7439}v38610,27.0,23.0,30.0,24.0,30.0,27.0,30.0,26.0,,,,,Yes
FBgn0039767,CG2218,True,True,ENSG00000185019,UBOX5,False,True,ENSMUSG00000027300,Ubox5,True,True,,,,,,,,,,,,,,,
FBgn0040022,Set1,True,True,ENSG00000099381,SETD1A,False,True,ENSMUSG00000038384,Setd1b,True,False,,,,,,,,,,,,,,,
FBgn0036557,mRpS31,True,True,ENSG00000102738,MRPS31,True,False,ENSMUSG00000031533,Mrps31,True,False,v109662,P{KK102582}VIE-260B,29.0,0.0,27.0,0.0,19.0,0.0,25.0,0.0,No sperm. Severely abnormal post-meiotic stages.,No,Mitochondrial 28S ribosomal protein S31,,No
FBgn0033549,mms4,True,True,ENSG00000154920,EME1,False,True,ENSMUSG00000039055,Eme1,True,True,,,,,,,,,,,,,,,
FBgn0039726,eIF2Balpha,True,True,ENSG00000111361,EIF2B1,False,True,ENSMUSG00000029388,Eif2b1,True,True,,,,,,,,,,,,,,,
FBgn0000212,brm,True,True,ENSG00000080503,SMARCA2,False,True,"ENSMUSG00000024921,ENSMUSG00000032187","Smarca2,Smarca4","True,True","False,True",,,,,,,,,,,,,,,
FBgn0015544,spag,True,True,ENSG00000005175,RPAP3,False,True,ENSMUSG00000022466,Rpap3,False,True,,,,,,,,,,,,,,,
FBgn0036211,CG5946,True,True,ENSG00000159348,CYB5R1,True,False,ENSMUSG00000018042,Cyb5r3,False,True,,,,,,,,,,,,,,,
FBgn0030200,RabX2,True,True,ENSG00000174903,RAB1B,False,True,ENSMUSG00000024870,Rab1b,True,False,,,,,,,,,,,,,,,
FBgn0067052,Rab9D,True,True,ENSG00000174903,RAB1B,False,True,ENSMUSG00000024870,Rab1b,True,False,,,,,,,,,,,,,,,
FBgn0052673,Rab9E,True,True,ENSG00000174903,RAB1B,False,True,ENSMUSG00000024870,Rab1b,True,False,,,,,,,,,,,,,,,
FBgn0030221,Rab9Db,True,True,ENSG00000174903,RAB1B,False,True,ENSMUSG00000024870,Rab1b,True,False,,,,,,,,,,,,,,,
FBgn0052670,Rab9Fb,True,True,ENSG00000174903,RAB1B,False,True,ENSMUSG00000024870,Rab1b,True,False,,,,,,,,,,,,,,,
FBgn0052671,Rab9Fa,True,True,ENSG00000174903,RAB1B,False,True,ENSMUSG00000024870,Rab1b,True,False,,,,,,,,,,,,,,,
FBgn0285937,Rab1,True,True,ENSG00000174903,RAB1B,False,True,ENSMUSG00000024870,Rab1b,True,False,,,,,,,,,,,,,,,
FBgn0031099,CG17065,True,True,ENSG00000162066,AMDHD2,True,False,ENSMUSG00000036820,Amdhd2,True,False,65003,y[1] sc[*] v[1]; P{TRiP.HMC05877}attP40,70.0,65.0,30.0,29.0,87.0,74.0,90.0,71.0,GD works,,,,No
FBgn0086908,egg,True,True,ENSG00000143379,SETDB1,False,True,ENSMUSG00000015697,Setdb1,False,True,,,,,,,,,,,,,,,
FBgn0015949,hrg,True,True,ENSG00000115421,PAPOLG,False,True,"ENSMUSG00000020273,ENSMUSG00000074817","Papolg,Papolb","True,True","True,False",,,,,,,,,,,,,,,
FBgn0004227,nonA,True,True,ENSG00000121390,PSPC1,True,False,ENSMUSG00000021938,Pspc1,True,True,,,,,,,,,,,,,,,
FBgn0015520,nonA-l,True,True,ENSG00000121390,PSPC1,True,False,ENSMUSG00000021938,Pspc1,True,True,,,,,,,,,,,,,,,
FBgn0263199,Galk,True,True,ENSG00000156958,GALK2,True,True,ENSMUSG00000027207,Galk2,True,False,,,,,,,,,,,,,,,
FBgn0033382,Hydr1,True,True,ENSG00000158201,ABHD3,False,True,ENSMUSG00000002475,Abhd3,False,True,,,,,,,,,,,,,,,
FBgn0019890,Smg5,True,True,ENSG00000198952,SMG5,False,True,ENSMUSG00000001415,Smg5,True,False,,,,,,,,,,,,,,,
FBgn0031052,CG14215,True,True,ENSG00000153207,AHCTF1,True,True,ENSMUSG00000026491,Ahctf1,True,False,,,,,,,,,,,,,,,
FBgn0262115,CG17683,True,True,ENSG00000103245,CIAO3,False,True,ENSMUSG00000002280,Narfl,True,False,,,,,,,,,,,,,,,
FBgn0033766,Nup188,True,True,ENSG00000095319,NUP188,True,True,ENSMUSG00000052533,Nup188,True,False,v36023,w[1118] P{GD14021}v36023,28.0,27.0,29.0,29.0,21.0,18.0,26.0,26.0,,,,,Yes
FBgn0030753,rngo,True,True,ENSG00000197312,DDI2,False,True,ENSMUSG00000078515,Ddi2,False,True,v40513,w[1118] P{GD11310}v40513,15.0,13.0,25.0,24.0,30.0,26.0,21.0,18.0,,,,,Yes
FBgn0036336,ste14,True,True,ENSG00000116237,ICMT,False,True,ENSMUSG00000039662,Icmt,True,False,,,,,,,,,,,,,,,
FBgn0086674,Tango13,True,True,ENSG00000169902,TPST1,True,True,ENSMUSG00000034118,Tpst1,True,False,v102758,P{KK112357}VIE-260B,25.0,23.0,23.0,22.0,24.0,21.0,30.0,27.0,GD works,,,,No
FBgn0026374,Rhp,True,True,ENSG00000158106,RHPN1,False,True,ENSMUSG00000022580,Rhpn1,True,False,,,,,,,,,,,,,,,
FBgn0015075,Ddx1,True,True,ENSG00000079785,DDX1,False,True,ENSMUSG00000037149,Ddx1,True,False,,,,,,,,,,,,,,,
FBgn0036848,CG10424,True,True,ENSG00000213995,NAXD,True,False,ENSMUSG00000031505,Naxd,True,False,v39667,w[1118]; P{GD6974}v39667/CyO,25.0,22.0,25.0,20.0,30.0,20.0,25.0,20.0,,,,,Yes
FBgn0032042,CG13398,True,True,ENSG00000166225,FRS2,False,True,ENSMUSG00000020170,Frs2,False,True,v103418,P{KK100762}VIE-260B,16.0,15.0,27.0,26.0,30.0,28.0,18.0,16.0,,,,,No
FBgn0026079,Nsun2,True,True,ENSG00000037474,NSUN2,False,True,ENSMUSG00000021595,Nsun2,True,False,,,,,,,,,,,,,,,
FBgn0032251,Nse4,True,True,ENSG00000255150,EID3,False,True,ENSMUSG00000040331,Nsmce4a,False,True,,,,,,,,,,,,,,,
FBgn0031287,CG4291,True,True,ENSG00000120688,WBP4,False,True,ENSMUSG00000022023,Wbp4,True,False,,,,,,,,,,,,,,,
FBgn0243511,psidin,True,True,ENSG00000111300,NAA25,False,True,ENSMUSG00000042719,Naa25,True,False,,,,,,,,,,,,,,,
FBgn0032723,ssp3,True,True,ENSG00000140386,SCAPER,False,True,ENSMUSG00000034007,Scaper,True,False,,,,,,,,,,,,,,,
FBgn0003450,snk,False,True,ENSG00000186452,TMPRSS12,False,True,ENSMUSG00000045631,Tmprss12,False,True,,,,,,,,,,,,,,,
FBgn0261119,Prp19,True,True,ENSG00000110107,PRPF19,False,True,ENSMUSG00000024735,Prpf19,False,True,,,,,,,,,,,,,,,
FBgn0283658,muc,True,True,ENSG00000150768,DLAT,False,True,ENSMUSG00000000168,Dlat,True,False,,,,,,,,,,,,,,,
FBgn0051961,TBCC,True,True,ENSG00000124659,TBCC,False,True,ENSMUSG00000036430,Tbcc,True,False,,,,,,,,,,,,,,,
FBgn0035526,CG1316,True,True,ENSG00000155636,RBM45,True,True,ENSMUSG00000042369,Rbm45,False,True,,,,,,,,,,,,,,,
FBgn0014075,Uggt,True,True,ENSG00000136731,UGGT1,False,True,ENSMUSG00000042104,Uggt2,True,True,,,,,,,,,,,,,,,
FBgn0263697,Uba3,True,True,ENSG00000144744,UBA3,False,True,ENSMUSG00000030061,Uba3,False,True,v105141,P{KK102057}VIE-260B,11.0,6.0,30.0,16.0,22.0,13.0,14.0,4.0,"Few individualized sperm, no or weakly motile (OAT)",No,Ubiquitin activating enzyme,No,Yes
FBgn0023083,fray,True,True,ENSG00000172939,OXSR1,False,True,ENSMUSG00000027030,Stk39,True,False,,,,,,,,,,,,,,,
FBgn0027507,CG1344,True,True,ENSG00000000457,SCYL3,True,True,ENSMUSG00000026584,Scyl3,True,True,35261,y[1] sc[*] v[1]; P{TRiP.GL00152}attP2,30.0,24.0,21.0,14.0,27.0,26.0,33.0,32.0,,,,,Yes
FBgn0034214,CG6550,True,True,ENSG00000145996,CDKAL1,False,True,ENSMUSG00000006191,Cdkal1,True,False,,,,,,,,,,,,,,,
FBgn0034566,CG9313,True,True,ENSG00000122735,DNAI1,True,True,ENSMUSG00000061322,Dnaic1,True,False,51888,y[1] v[1]; P{TRiP.HMC03462}attP40,14.0,12.0,20.0,16.0,52.0,41.0,44.0,31.0,,,,,No
FBgn0035825,CG8111,True,True,ENSG00000170876,TMEM43,False,True,ENSMUSG00000030095,Tmem43,False,True,,,,,,,,,,,,,,,
FBgn0032524,Hacd2,True,True,ENSG00000074696,HACD3,False,True,ENSMUSG00000033629,Hacd3,False,True,,,,,,,,,,,,,,,
FBgn0029969,CG10932,True,True,ENSG00000075239,ACAT1,True,False,ENSMUSG00000032047,Acat1,False,True,,,,,,,,,,,,,,,
FBgn0035724,CG10064,True,True,ENSG00000166596,CFAP52,True,True,ENSMUSG00000020904,Cfap52,True,False,v106172,P{KK100997}VIE-260B,8.0,6.0,17.0,8.0,25.0,10.0,20.0,13.0,"Few sperm, weakly motile. Disorganized distal testis.",No,Cilia- and flagella-associated protein 52,,No
FBgn0031360,CG31937,True,True,ENSG00000100612,DHRS7,True,False,ENSMUSG00000021094,Dhrs7,False,True,,,,,,,,,,,,,,,
FBgn0038763,PIG-L,True,True,ENSG00000108474,PIGL,False,True,ENSMUSG00000014245,Pigl,True,False,,,,,,,,,,,,,,,
FBgn0010280,Taf4,True,True,ENSG00000141384,TAF4B,False,True,ENSMUSG00000039117,Taf4,False,True,,,,,,,,,,,,,,,
FBgn0031191,Cp110,True,True,ENSG00000103540,CCP110,True,True,ENSMUSG00000033904,Ccp110,True,True,v101161,P{KK105525}VIE-260B,21.0,19.0,24.0,22.0,20.0,20.0,23.0,21.0,Lack of phenotype in line with previous data: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3857486/,,,,Yes
FBgn0032051,CG13097,True,True,ENSG00000124383,MPHOSPH10,False,True,ENSMUSG00000030521,Mphosph10,False,True,v110762,P{KK100252}VIE-260B,27.0,25.0,26.0,26.0,27.0,26.0,21.0,21.0,GD works,,,,No
FBgn0005585,Calr,True,True,ENSG00000179218,CALR,False,True,ENSMUSG00000003814,Calr,True,False,,,,,,,,,,,,,,,
FBgn0086784,stmA,True,True,"ENSG00000132294,ENSG00000084710","EFR3A,EFR3B","False,False","True,True",ENSMUSG00000020658,Efr3b,False,True,,,,,,,,,,,,,,,
FBgn0029906,xit,True,True,ENSG00000159063,ALG8,False,True,ENSMUSG00000035704,Alg8,True,False,,,,,,,,,,,,,,,
FBgn0039773,CG2224,True,True,ENSG00000138134,STAMBPL1,False,True,ENSMUSG00000006906,Stambp,True,True,,,,,,,,,,,,,,,
FBgn0035591,CG4611,True,True,ENSG00000106246,PTCD1,False,True,ENSMUSG00000029624,Ptcd1,True,True,v110578,P{KK100971}VIE-260B,21.0,21.0,27.0,26.0,29.0,25.0,30.0,28.0,GD works,,,,No
FBgn0002466,sti,True,True,ENSG00000122966,CIT,False,True,ENSMUSG00000029516,Cit,True,False,,,,,,,,,,,,,,,
FBgn0284220,Top2,True,True,"ENSG00000077097,ENSG00000131747","TOP2B,TOP2A","False,True","True,True",ENSMUSG00000020914,Top2a,True,False,,,,,,,,,,,,,,,
FBgn0034786,CG13531,True,True,ENSG00000104133,SPG11,False,True,ENSMUSG00000033396,Spg11,False,True,,,,,,,,,,,,,,,
FBgn0029870,Marf,True,True,ENSG00000171109,MFN1,False,True,ENSMUSG00000029020,Mfn2,True,False,,,,,,,,,,,,,,,
FBgn0011596,fzo,True,True,ENSG00000171109,MFN1,False,True,ENSMUSG00000029020,Mfn2,True,False,,,,,,,,,,,,,,,
FBgn0032516,Ing5,True,True,ENSG00000168395,ING5,False,True,ENSMUSG00000030330,Ing4,True,False,,,,,,,,,,,,,,,
FBgn0027885,Aac11,True,True,ENSG00000166181,API5,False,True,ENSMUSG00000027193,Api5,False,True,,,,,,,,,,,,,,,
FBgn0039829,CG15561,True,True,ENSG00000160818,GPATCH4,False,True,ENSMUSG00000028069,Gpatch4,False,True,,,,,,,,,,,,,,,
FBgn0033672,rho-7,True,True,ENSG00000175193,PARL,True,False,ENSMUSG00000033918,Parl,True,False,,,,,,,,,,,,,,,
FBgn0000146,aub,True,True,ENSG00000197181,PIWIL2,False,True,"ENSMUSG00000033644,ENSMUSG00000029423","Piwil2,Piwil1","True,True","True,True",,,,,,,,,,,,,,,
FBgn0004872,piwi,True,True,ENSG00000197181,PIWIL2,False,True,"ENSMUSG00000033644,ENSMUSG00000029423","Piwil2,Piwil1","True,True","True,True",,,,,,,,,,,,,,,
FBgn0250816,AGO3,True,True,ENSG00000197181,PIWIL2,False,True,"ENSMUSG00000033644,ENSMUSG00000029423","Piwil2,Piwil1","True,True","True,True",,,,,,,,,,,,,,,
FBgn0033816,CG4679,True,True,ENSG00000132300,PTCD3,False,True,ENSMUSG00000063884,Ptcd3,False,True,v110665,P{KK100629}VIE-260B,18.0,0.0,10.0,0.0,11.0,0.0,13.0,0.0,No sperm. Individualization defect.,No,Ribosomal small subunit binding (mitochondrial),No,No
FBgn0010303,hep,True,True,ENSG00000076984,MAP2K7,False,True,ENSMUSG00000002948,Map2k7,True,False,,,,,,,,,,,,,,,
FBgn0037756,CG8507,True,True,ENSG00000163956,LRPAP1,True,False,ENSMUSG00000029103,Lrpap1,True,True,v104321,P{KK107439}VIE-260B,10.0,10.0,28.0,27.0,31.0,28.0,26.0,25.0,GD works,,,,No
FBgn0030411,CG2540,True,True,ENSG00000143942,CHAC2,True,True,ENSMUSG00000020309,Chac2,True,True,v104886,P{KK110925}VIE-260B,18.0,18.0,27.0,26.0,20.0,16.0,25.0,24.0,,,,,No
FBgn0054039,CG34039,True,True,ENSG00000140365,COMMD4,True,False,ENSMUSG00000032299,Commd4,False,True,,,,,,,,,,,,,,,
FBgn0260945,Atg1,True,True,"ENSG00000177169,ENSG00000083290","ULK1,ULK2","False,True","True,False",ENSMUSG00000004798,Ulk2,True,False,35177,"y[1] sc[*] v[1]; P{TRiP.GL00047}attP2/TM3, Sb[1]",20.0,17.0,23.0,23.0,19.0,19.0,25.0,25.0,,,,,Yes
FBgn0036386,CG8833,True,True,ENSG00000076650,GPATCH1,False,True,ENSMUSG00000063808,Gpatch1,False,True,,,,,,,,,,,,,,,
FBgn0036784,CG5103,True,True,ENSG00000151005,TKTL2,True,True,"ENSMUSG00000025519,ENSMUSG00000021957","Tktl2,Tkt","True,False","False,True",34882,y[1] sc[*] v[1]; P{TRiP.HMS01227}attP2,17.0,11.0,19.0,13.0,16.0,16.0,18.0,16.0,,,,,No
FBgn0037607,CG8036,True,True,ENSG00000151005,TKTL2,True,True,"ENSMUSG00000025519,ENSMUSG00000021957","Tktl2,Tkt","True,False","False,True",60371,y[1] v[1]; P{TRiP.HMJ22552}attP40,17.0,14.0,19.0,18.0,10.0,10.0,19.0,19.0,,,,,No
FBgn0033686,Hen1,True,True,ENSG00000162639,HENMT1,True,True,ENSMUSG00000045662,Henmt1,True,True,33385,y[1] sc[*] v[1]; P{TRiP.HMS00262}attP2,30.0,22.0,23.0,23.0,24.0,23.0,32.0,31.0,,,,,No
FBgn0024291,Sirt1,True,True,ENSG00000096717,SIRT1,False,True,ENSMUSG00000020063,Sirt1,False,True,,,,,,,,,,,,,,,
FBgn0033995,GPHR,True,True,ENSG00000117262,GPR89A,False,True,ENSMUSG00000028096,Gpr89,True,False,,,,,,,,,,,,,,,
FBgn0013548,l(2)dtl,True,False,ENSG00000143476,DTL,False,True,ENSMUSG00000037474,Dtl,True,True,,,,,,,,,,,,,,,
FBgn0051320,HEATR2,True,True,ENSG00000164818,DNAAF5,False,True,ENSMUSG00000025857,Dnaaf5,True,False,,,,,,,,,,,,,,,
FBgn0033921,tej,True,True,ENSG00000162782,TDRD5,False,True,ENSMUSG00000060985,Tdrd5,True,True,,,,,,,,,,,,,,,
FBgn0035799,CG14838,True,True,ENSG00000162643,WDR63,True,False,ENSMUSG00000043020,Wdr63,True,False,,,,,,,,,,,,,,,
FBgn0026080,Tip60,True,True,ENSG00000172977,KAT5,False,True,ENSMUSG00000024926,Kat5,True,True,,,,,,,,,,,,,,,
FBgn0038960,CG13855,True,True,ENSG00000164675,IQUB,True,False,ENSMUSG00000046192,Iqub,True,False,60899,y[1] v[1]; P{TRiP.HMJ22852}attP40,59.0,22.0,1.0,0.0,23.0,2.0,58.0,2.0,"Few sperm, weakly motile. Spermiogenesis defect.",,Molecular function unknown,"Yes, but specific RNAi",No
FBgn0024542,Neos,True,True,ENSG00000124160,NCOA5,False,True,ENSMUSG00000039804,Ncoa5,True,False,,,,,,,,,,,,,,,
FBgn0064126,CG33722,True,True,ENSG00000169696,ASPSCR1,False,True,ENSMUSG00000025142,Aspscr1,True,False,,,,,,,,,,,,,,,
FBgn0038827,Fancd2,True,False,ENSG00000144554,FANCD2,True,True,ENSMUSG00000034023,Fancd2,True,False,,,,,,,,,,,,,,,
FBgn0025635,CG17829,True,True,ENSG00000172273,HINFP,False,True,ENSMUSG00000032119,Hinfp,False,True,,,,,,,,,,,,,,,
FBgn0004832,Xpac,True,True,ENSG00000136936,XPA,False,True,ENSMUSG00000028329,Xpa,True,True,,,,,,,,,,,,,,,
FBgn0038332,CG6136,True,True,ENSG00000119929,CUTC,True,True,ENSMUSG00000025193,Cutc,True,False,v109421,P{KK108196}VIE-260B,30.0,29.0,30.0,28.0,29.0,28.0,25.0,25.0,GD works,,,,No
FBgn0061469,Ube3a,True,True,ENSG00000165338,HECTD2,False,True,ENSMUSG00000041180,Hectd2,True,False,,,,,,,,,,,,,,,
FBgn0037020,Pex14,True,True,ENSG00000142655,PEX14,True,True,ENSMUSG00000028975,Pex14,True,False,,,,,,,,,,,,,,,
FBgn0037220,CG14641,True,True,ENSG00000086589,RBM22,True,True,ENSMUSG00000024604,Rbm22,False,True,,,,,,,,,,,,,,,
FBgn0033856,CG13334,True,True,"ENSG00000166800,ENSG00000171989","LDHAL6A,LDHAL6B","False,False","True,True","ENSMUSG00000030246,ENSMUSG00000063229","Ldhb,Ldha","False,True","True,False",,,,,,,,,,,,,,,
FBgn0001258,Ldh,True,True,"ENSG00000166800,ENSG00000171989","LDHAL6A,LDHAL6B","False,False","True,True","ENSMUSG00000030246,ENSMUSG00000063229","Ldhb,Ldha","False,True","True,False",,,,,,,,,,,,,,,
FBgn0036372,Abp1,True,True,ENSG00000136279,DBNL,True,False,ENSMUSG00000020476,Dbnl,False,True,,,,,,,,,,,,,,,
FBgn0050291,CG30291,True,True,ENSG00000108465,CDK5RAP3,False,True,ENSMUSG00000018669,Cdk5rap3,True,False,,,,,,,,,,,,,,,
FBgn0037046,CG10581,True,True,ENSG00000135778,NTPCR,False,True,ENSMUSG00000031851,Ntpcr,True,False,,,,,,,,,,,,,,,
FBgn0035707,Rexo5,True,True,ENSG00000005189,REXO5,True,False,ENSMUSG00000030924,Rexo5,True,False,,,,,,,,,,,,,,,
FBgn0051648,CG31648,True,True,ENSG00000166260,COX11,False,True,ENSMUSG00000020544,Cox11,True,False,,,,,,,,,,,,,,,
FBgn0036374,Spt20,True,False,ENSG00000102710,SUPT20H,False,True,ENSMUSG00000027751,Supt20,True,False,,,,,,,,,,,,,,,
FBgn0029714,CG3527,True,True,ENSG00000126749,EMG1,False,True,ENSMUSG00000004268,Emg1,False,True,,,,,,,,,,,,,,,
FBgn0041094,scyl,True,True,ENSG00000145358,DDIT4L,True,True,ENSMUSG00000046818,Ddit4l,True,False,v25504,w[1118]; P{GD9925}v25504/CyO,26.0,21.0,26.0,23.0,30.0,23.0,30.0,26.0,,,,,No
FBgn0036165,chrb,True,True,ENSG00000145358,DDIT4L,True,True,ENSMUSG00000046818,Ddit4l,True,False,43975,y[1] sc[*] v[1]; P{TRiP.GL01585}attP2,22.0,15.0,33.0,30.0,23.0,19.0,59.0,45.0,,,,,No
FBgn0261112,APP-BP1,True,True,ENSG00000159593,NAE1,False,True,ENSMUSG00000031878,Nae1,False,True,v7728,w[1118]; P{GD1303}v7728,18.0,18.0,27.0,23.0,29.0,28.0,25.0,21.0,,,,,Yes
FBgn0029512,Aos1,True,True,ENSG00000142230,SAE1,True,False,ENSMUSG00000052833,Sae1,True,True,v18528,w[1118] P{GD8542}v18528,30.0,28.0,28.0,27.0,28.0,28.0,15.0,15.0,,,,,Yes
FBgn0035154,hiro,True,False,ENSG00000121064,SCPEP1,False,True,ENSMUSG00000000278,Scpep1,False,True,,,,,,,,,,,,,,,
FBgn0052857,CG32857,True,True,ENSG00000169599,NFU1,False,True,ENSMUSG00000029993,Nfu1,True,False,,,,,,,,,,,,,,,
FBgn0053502,CG33502,True,True,ENSG00000169599,NFU1,False,True,ENSMUSG00000029993,Nfu1,True,False,,,,,,,,,,,,,,,
FBgn0053502,CG33502,True,True,ENSG00000169599,NFU1,False,True,ENSMUSG00000029993,Nfu1,True,False,,,,,,,,,,,,,,,
FBgn0036859,CG14085,True,True,ENSG00000185261,KIAA0825,True,False,ENSMUSG00000071252,2210408I21Rik,True,False,,,,,,,,,,,,,,,
FBgn0086757,cbs,True,True,ENSG00000136935,GOLGA1,False,True,ENSMUSG00000026754,Golga1,True,True,v103509,P{KK112417}VIE-260B,30.0,28.0,33.0,29.0,30.0,27.0,30.0,30.0,,,,,No
FBgn0035900,ZC3H3,True,True,ENSG00000014164,ZC3H3,True,True,ENSMUSG00000075600,Zc3h3,True,False,,,,,,,,,,,,,,,
FBgn0034452,Oseg6,True,False,ENSG00000157796,WDR19,False,True,ENSMUSG00000037890,Wdr19,True,False,,,,,,,,,,,,,,,
FBgn0266268,FeCH,True,True,ENSG00000066926,FECH,False,True,ENSMUSG00000024588,Fech,False,True,,,,,,,,,,,,,,,
FBgn0038035,CG17227 (DNAlig3),True,True,ENSG00000005156,LIG3,False,True,ENSMUSG00000020697,Lig3,True,False,,,,,,,,,,,,,,,
FBgn0030724,Nipsnap,True,True,ENSG00000146729,NIPSNAP2,False,True,ENSMUSG00000029432,Nipsnap2,False,True,,,,,,,,,,,,,,,
FBgn0036356,CG10222,True,False,ENSG00000142751,GPN2,False,True,ENSMUSG00000028848,Gpn2,True,True,,,,,,,,,,,,,,,
FBgn0038360,CG9590,True,True,ENSG00000055147,FAM114A2,False,True,ENSMUSG00000020523,Fam114a2,False,True,v100015,P{KK102936}VIE-260B,24.0,23.0,29.0,27.0,31.0,30.0,30.0,27.0,,,,,No
FBgn0029121,Sras,True,True,ENSG00000173653,RCE1,False,True,ENSMUSG00000024889,Rce1,False,True,,,,,,,,,,,,,,,
FBgn0031496,CG17258,True,True,ENSG00000163617,CCDC191,True,False,ENSMUSG00000022701,Ccdc191,True,False,,,,,,,,,,,,,,,
FBgn0037359,MED27,True,True,ENSG00000160563,MED27,True,False,ENSMUSG00000026799,Med27,True,False,v106703,P{KK102849}VIE-260B,25.0,24.0,30.0,27.0,20.0,9.0,19.0,19.0,No discernible phenotype. Tested all reagents giving spermatocyte pheno,"Incomplete meiotic arrest, with Dcr2 (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1005701#pgen.1005701.s007)",Mediator complex subunit 27 ,,Yes
FBgn0265102,Oseg1,True,True,ENSG00000163913,IFT122,True,False,ENSMUSG00000030323,Ift122,True,False,,,,,,,,,,,,,,,
FBgn0020930,Dgkepsilon,True,True,ENSG00000153933,DGKE,False,True,ENSMUSG00000000276,Dgke,False,True,,,,,,,,,,,,,,,
FBgn0061361,CG33786,True,True,ENSG00000196449,YRDC,False,True,ENSMUSG00000028889,Yrdc,False,True,,,,,,,,,,,,,,,
FBgn0025807,Rad9,True,False,ENSG00000151164,RAD9B,False,True,ENSMUSG00000038569,Rad9b,True,True,,,,,,,,,,,,,,,
FBgn0017551,Rca1,True,True,ENSG00000156509,FBXO43,False,True,ENSMUSG00000048230,Fbxo43,False,True,,,,,,,,,,,,,,,
FBgn0035232,CG12099,True,True,ENSG00000022840,RNF10,False,True,ENSMUSG00000041740,Rnf10,True,False,,,,,,,,,,,,,,,
FBgn0035640,mad2,True,True,ENSG00000164109,MAD2L1,True,True,ENSMUSG00000029910,Mad2l1,False,True,,,,,,,,,,,,,,,
FBgn0040087,p115,True,True,ENSG00000138768,USO1,False,True,ENSMUSG00000029407,Uso1,False,True,,,,,,,,,,,,,,,
FBgn0034729,CG10344,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,,,,,,,,,,,,,,,
FBgn0036670,CG13029,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,,,,,,,,,,,,,,,
FBgn0042133,CG18810,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,,,,,,,,,,,,,,,
FBgn0039370,CG4956,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,v107285,P{KK103018}VIE-260B,31.0,30.0,24.0,24.0,29.0,27.0,26.0,24.0,,,,,No
FBgn0039369,CG17195,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,,,,,,,,,,,,,,,
FBgn0039368,CG17196,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,,,,,,,,,,,,,,,
FBgn0039366,CG17198,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,,,,,,,,,,,,,,,
FBgn0033815,CG4676,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,v108669,P{KK102601}VIE-260B,29.0,25.0,29.0,27.0,30.0,28.0,25.0,21.0,,,,,Yes
FBgn0039367,CG17197,True,True,ENSG00000174165,ZDHHC24,False,True,ENSMUSG00000006463,Zdhhc24,False,True,v106296,P{KK105912}VIE-260B,24.0,20.0,30.0,26.0,16.0,15.0,18.0,12.0,,,,,No
FBgn0032769,CG10750,True,True,ENSG00000161973,CCDC42,True,False,ENSMUSG00000045915,Ccdc42,True,False,,,,,,,,,,,,,,,
FBgn0032768,CG17564,True,True,ENSG00000161973,CCDC42,True,False,ENSMUSG00000045915,Ccdc42,True,False,,,,,,,,,,,,,,,
FBgn0031720,CG14013,True,True,ENSG00000197826,CFAP299,True,False,ENSMUSG00000057816,Cfap299,True,False,v110065, P{KK106493}VIE-260B,15.0,10.0,27.0,26.0,25.0,25.0,25.0,23.0,GD works,,,,No
FBgn0038122,CG8138,True,True,ENSG00000197826,CFAP299,True,False,ENSMUSG00000057816,Cfap299,True,False,v107293,P{KK107605}VIE-260B,26.0,26.0,25.0,25.0,20.0,19.0,24.0,23.0,,,,,No
FBgn0034181,CG8963,True,True,ENSG00000172239,PAIP1,True,True,ENSMUSG00000025451,Paip1,False,True,,,,,,,,,,,,,,,
