id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BC5G,9606.ENSP00000387164,10090.ENSMUSP00000131462,7227.FBpp0083269,serine-type carboxypeptidase activity
3BC5H,9606.ENSP00000284322,10090.ENSMUSP00000036257,,Fibronectin type 3 domain
3BC5I,9606.ENSP00000239461,,,Paired mesoderm homeobox protein 1
3BC5J,9606.ENSP00000267430,10090.ENSMUSP00000054797,7227.FBpp0083508,Fanconi anemia group M
3BC5K,9606.ENSP00000295633,10090.ENSMUSP00000110411,,heparin binding
3BC5M,9606.ENSP00000362139,10090.ENSMUSP00000050810,,transmembrane-ephrin receptor activity
3BC5N,9606.ENSP00000480439,10090.ENSMUSP00000122552,,NADP-retinol dehydrogenase activity
3BC5P,"9606.ENSP00000263207,9606.ENSP00000307134,9606.ENSP00000374409,9606.ENSP00000382004","10090.ENSMUSP00000064518,10090.ENSMUSP00000080427,10090.ENSMUSP00000099815",7227.FBpp0110406,cell-cell adhesion
3BC5Q,9606.ENSP00000380524,10090.ENSMUSP00000035663,,Calcyphosin-like protein
3BC5R,9606.ENSP00000231198,10090.ENSMUSP00000011398,,tRNA guanylyltransferase activity
3BC5S,9606.ENSP00000070846,10090.ENSMUSP00000036890,,Plakophilin 2
3BC5T,9606.ENSP00000205214,10090.ENSMUSP00000113792,7227.FBpp0088615,amino acid activation for nonribosomal peptide biosynthetic process
3BC5U,"9606.ENSP00000227451,9606.ENSP00000257600,9606.ENSP00000322885","10090.ENSMUSP00000031607,10090.ENSMUSP00000040229,10090.ENSMUSP00000106772",7227.FBpp0070876,Notch signaling pathway
3BC5X,9606.ENSP00000365811,"10090.ENSMUSP00000023468,10090.ENSMUSP00000092751",,spermatid differentiation
3BC5Y,"9606.ENSP00000429168,9606.ENSP00000477981","10090.ENSMUSP00000022580,10090.ENSMUSP00000033431",7227.FBpp0075846,mitochondrial transport
3BC5Z,"9606.ENSP00000444645,9606.ENSP00000481038","10090.ENSMUSP00000032629,10090.ENSMUSP00000090854",7227.FBpp0082541,positive regulation of neurotrophin TRK receptor signaling pathway
3BC60,,10090.ENSMUSP00000140393,,Golgi organization
3BC61,,,7227.FBpp0070875,serine-pyruvate transaminase activity
3BC62,9606.ENSP00000365782,10090.ENSMUSP00000037596,7227.FBpp0082435,cilium organization
3BC63,,10090.ENSMUSP00000078416,,positive regulation of cellular response to hypoxia
3BC64,9606.ENSP00000325954,,,homophilic cell adhesion via plasma membrane adhesion molecules
3BC65,9606.ENSP00000318165,10090.ENSMUSP00000128914,7227.FBpp0079892,protein retention in ER lumen
3BC67,9606.ENSP00000372191,"10090.ENSMUSP00000026559,10090.ENSMUSP00000072732",7227.FBpp0083290,NAD-dependent histone deacetylase activity (H4-K16 specific)
3BC68,9606.ENSP00000227266,,,cysteine-type peptidase activity
3BC69,9606.ENSP00000354850,10090.ENSMUSP00000026243,7227.FBpp0083452,Meningioma expressed antigen 5 (hyaluronidase)
3BC6A,9606.ENSP00000334319,10090.ENSMUSP00000030691,,profilin binding
3BC6B,9606.ENSP00000484472,,,Epiplakin
3BC6C,"9606.ENSP00000265080,9606.ENSP00000405963",10090.ENSMUSP00000034912,,Rho guanyl-nucleotide exchange factor activity
3BC6D,"9606.ENSP00000222271,9606.ENSP00000260356,9606.ENSP00000339730,9606.ENSP00000355751,9606.ENSP00000357362","10090.ENSMUSP00000003659,10090.ENSMUSP00000029682,10090.ENSMUSP00000044903",7227.FBpp0078941,heparin binding
3BC6E,9606.ENSP00000338862,10090.ENSMUSP00000022855,7227.FBpp0073098,Ribosome biogenesis protein BRX1 homolog
3BC6F,"9606.ENSP00000352608,9606.ENSP00000355533,9606.ENSP00000373884","10090.ENSMUSP00000089426,10090.ENSMUSP00000137123",7227.FBpp0293114,Ryanodine Receptor
3BC6G,9606.ENSP00000357838,10090.ENSMUSP00000081544,7227.FBpp0074729,Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
3BC6I,9606.ENSP00000266542,,,Belongs to the peptidase S1 family
3BC6K,"9606.ENSP00000251527,9606.ENSP00000267113,9606.ENSP00000374218","10090.ENSMUSP00000038757,10090.ENSMUSP00000098548",7227.FBpp0297166,endoplasmic reticulum-plasma membrane tethering
3BC6M,9606.ENSP00000377112,,7227.FBpp0070226,potassium:chloride symporter activity
3BC6N,9606.ENSP00000385824,10090.ENSMUSP00000050683,7227.FBpp0293589,initiation of primordial ovarian follicle growth
3BC6P,9606.ENSP00000223357,10090.ENSMUSP00000099987,,serine-type carboxypeptidase activity
3BC6R,9606.ENSP00000254166,,,zinc finger protein 132
3BC6S,9606.ENSP00000315791,10090.ENSMUSP00000028599,7227.FBpp0112455,mRNA processing
3BC6T,9606.ENSP00000251968,10090.ENSMUSP00000014546,7227.FBpp0075088,positive regulation of ubiquitin-dependent endocytosis
3BC6U,9606.ENSP00000357844,10090.ENSMUSP00000090227,7227.FBpp0291719,thyroid hormone transmembrane transporter activity
3BC6V,9606.ENSP00000315182,10090.ENSMUSP00000108938,7227.FBpp0081123,box H/ACA snoRNP assembly
3BC6W,9606.ENSP00000381364,10090.ENSMUSP00000001712,,DNA replication-independent nucleosome assembly
3BC6X,"9606.ENSP00000242592,9606.ENSP00000357873","10090.ENSMUSP00000015829,10090.ENSMUSP00000031524","7227.FBpp0074843,7227.FBpp0082092,7227.FBpp0083227","oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor"
3BC6Y,"9606.ENSP00000302719,9606.ENSP00000367323,9606.ENSP00000419952","10090.ENSMUSP00000018614,10090.ENSMUSP00000047480,10090.ENSMUSP00000125058",7227.FBpp0300312,Voltage-gated potassium channel subunit
3BC71,9606.ENSP00000295321,10090.ENSMUSP00000025243,7227.FBpp0111905,regulation of histone H3-K36 trimethylation
3BC72,9606.ENSP00000378326,,,positive regulation of type IV hypersensitivity
3BC74,9606.ENSP00000229195,10090.ENSMUSP00000100902,7227.FBpp0078390,RNA polymerase II transcription corepressor binding
3BC75,,10090.ENSMUSP00000026827,7227.FBpp0079364,Protein of unknown function (DUF938)
3BC76,9606.ENSP00000436975,10090.ENSMUSP00000092498,7227.FBpp0085901,motile cilium assembly
3BC78,"9606.ENSP00000333212,9606.ENSP00000333534,9606.ENSP00000334592,9606.ENSP00000360247,9606.ENSP00000360317","10090.ENSMUSP00000006094,10090.ENSMUSP00000023083,10090.ENSMUSP00000026211,10090.ENSMUSP00000030303,10090.ENSMUSP00000032908,10090.ENSMUSP00000101944",,monooxygenase activity
3BC79,9606.ENSP00000340176,,,protein with multiple splicing
3BC7A,,10090.ENSMUSP00000098677,,apoptotic process
3BC7B,9606.ENSP00000301050,,,negative regulation of detection of mechanical stimulus involved in sensory perception of touch
3BC7C,9606.ENSP00000196371,10090.ENSMUSP00000106318,7227.FBpp0072723,3-oxoacid CoA-transferase activity
3BC7D,9606.ENSP00000377854,,,"Zinc-binding domain present in Lin-11, Isl-1, Mec-3."
3BC7E,"9606.ENSP00000378710,9606.ENSP00000410768","10090.ENSMUSP00000022953,10090.ENSMUSP00000027337",7227.FBpp0304247,carboxylic ester hydrolase activity
3BC7F,,,7227.FBpp0086053,SEA domain
3BC7G,9606.ENSP00000376955,10090.ENSMUSP00000127187,,Rab guanyl-nucleotide exchange factor activity
3BC7H,9606.ENSP00000236980,10090.ENSMUSP00000027103,,mitochondrial large ribosomal subunit assembly
3BC7I,9606.ENSP00000206542,10090.ENSMUSP00000124039,,N(6)-L-threonylcarbamoyladenine synthase activity
3BC7J,9606.ENSP00000379430,10090.ENSMUSP00000062039,7227.FBpp0073416,"NADH dehydrogenase (Ubiquinone) complex I, assembly factor 6"
3BC7K,"9606.ENSP00000259486,9606.ENSP00000354238,9606.ENSP00000406261",10090.ENSMUSP00000132640,,phosphodiesterase I activity
3BC7M,9606.ENSP00000376333,"10090.ENSMUSP00000060749,10090.ENSMUSP00000099321",7227.FBpp0297544,giant larvae
3BC7N,"9606.ENSP00000263464,9606.ENSP00000477613","10090.ENSMUSP00000013949,10090.ENSMUSP00000140049",7227.FBpp0086432,inhibition of cysteine-type endopeptidase activity involved in apoptotic process
3BC7P,9606.ENSP00000390783,10090.ENSMUSP00000021335,7227.FBpp0089084,vesicle docking involved in exocytosis
3BC7Q,9606.ENSP00000330460,10090.ENSMUSP00000027655,,RNA secondary structure unwinding
3BC7R,"9606.ENSP00000277120,9606.ENSP00000354207,9606.ENSP00000360120,9606.ENSP00000363571,9606.ENSP00000364860","10090.ENSMUSP00000021918,10090.ENSMUSP00000037909,10090.ENSMUSP00000078757","7227.FBpp0079568,7227.FBpp0086841",neurotrophin receptor activity
3BC7S,9606.ENSP00000454264,10090.ENSMUSP00000070265,"7227.FBpp0076942,7227.FBpp0084254",positive regulation of proteasomal ubiquitin-dependent protein catabolic process
3BC7T,9606.ENSP00000359787,,,response to other organism
3BC7V,9606.ENSP00000268164,10090.ENSMUSP00000026896,,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity"
3BC7W,9606.ENSP00000432886,10090.ENSMUSP00000089792,7227.FBpp0292902,"region (RNP1, RRM) containing 3"
3BC7X,9606.ENSP00000257290,10090.ENSMUSP00000127173,,platelet-derived growth factor alpha-receptor activity
3BC7Y,9606.ENSP00000384527,10090.ENSMUSP00000061899,,"Broad-Complex, Tramtrack and Bric a brac"
3BC7Z,9606.ENSP00000415027,10090.ENSMUSP00000097784,,Domain of unknown function (DUF4795)
3BC80,9606.ENSP00000353458,10090.ENSMUSP00000039757,7227.FBpp0085204,chromatin remodeling
3BC81,9606.ENSP00000261233,10090.ENSMUSP00000020448,,interleukin-1 receptor-associated kinase 3
3BC82,"9606.ENSP00000259708,9606.ENSP00000414982","10090.ENSMUSP00000003642,10090.ENSMUSP00000082004",7227.FBpp0075683,microtubule motor activity
3BC83,9606.ENSP00000369513,10090.ENSMUSP00000105168,,"ATPase, H transporting, lysosomal accessory protein 1-like"
3BC85,"9606.ENSP00000320025,9606.ENSP00000377840,9606.ENSP00000438949","10090.ENSMUSP00000017552,10090.ENSMUSP00000077438,10090.ENSMUSP00000110371",7227.FBpp0297477,voltage-gated calcium channel activity
3BC86,9606.ENSP00000266970,10090.ENSMUSP00000026416,7227.FBpp0289675,positive regulation of DNA-dependent DNA replication initiation
3BC87,9606.ENSP00000380565,10090.ENSMUSP00000101622,,CD151 molecule (Raph blood group)
3BC88,9606.ENSP00000366886,10090.ENSMUSP00000095380,,chromosome passenger complex localization to spindle midzone
3BC89,9606.ENSP00000346693,10090.ENSMUSP00000021793,,"Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. Acts specifically toward polyunsaturated acyl-CoA with the higher activity toward C20 4(n- 6) acyl-CoA. Condensing enzyme that catalyzes the synthesis of polyunsaturated very long chain fatty acid (C20- and C22-PUFA). May participate to the production of polyunsaturated VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators"
3BC8A,9606.ENSP00000340519,"10090.ENSMUSP00000058511,10090.ENSMUSP00000121903",,Leucine-rich repeat-containing protein
3BC8C,9606.ENSP00000412130,,,Murine retrovirus integration site 1 homolog
3BC8D,,,7227.FBpp0077553,ATP binding
3BC8E,9606.ENSP00000360488,10090.ENSMUSP00000070534,7227.FBpp0302874,Folate-sensitive fragile site protein Fra10Ac1
3BC8F,9606.ENSP00000378167,10090.ENSMUSP00000052546,7227.FBpp0077901,post-embryonic retina morphogenesis in camera-type eye
3BC8H,9606.ENSP00000300658,,7227.FBpp0085453,GPI anchor metabolic process
3BC8I,9606.ENSP00000377686,10090.ENSMUSP00000017354,7227.FBpp0076417,mediator of RNA polymerase II transcription subunit
3BC8J,9606.ENSP00000272133,,,"synaptic transmission, glutamatergic"
3BC8K,,10090.ENSMUSP00000028783,,"serine peptidase inhibitor, Kunitz type 1"
3BC8M,9606.ENSP00000369318,10090.ENSMUSP00000022078,,"retrograde transport, endosome to Golgi"
3BC8N,,,7227.FBpp0292871,Nucleoside 2-deoxyribosyltransferase like
3BC8P,9606.ENSP00000326381,"10090.ENSMUSP00000023599,10090.ENSMUSP00000127034",7227.FBpp0297911,negative regulation of RNA-directed 5'-3' RNA polymerase activity
3BC8Q,9606.ENSP00000363832,"10090.ENSMUSP00000001027,10090.ENSMUSP00000024866,10090.ENSMUSP00000049391,10090.ENSMUSP00000110006",7227.FBpp0082172,molybdopterin cofactor binding
3BC8R,"9606.ENSP00000280886,9606.ENSP00000301180,9606.ENSP00000392066","10090.ENSMUSP00000097777,10090.ENSMUSP00000101057,10090.ENSMUSP00000126827",7227.FBpp0072420,regulation of apoptotic process
3BC8S,9606.ENSP00000265421,10090.ENSMUSP00000033938,,"polymerase (DNA directed), beta"
3BC8T,,,7227.FBpp0075645,Protein tyrosine phosphatase activity. It is involved in the biological process described with protein dephosphorylation
3BC8U,9606.ENSP00000265593,10090.ENSMUSP00000007207,7227.FBpp0082002,chloride channel
3BC8V,9606.ENSP00000347322,10090.ENSMUSP00000066224,,positive regulation of histone deacetylase activity
3BC8X,9606.ENSP00000220669,10090.ENSMUSP00000037459,,zinc ion binding
3BC8Y,,10090.ENSMUSP00000006105,,sedoheptulokinase activity
3BC90,9606.ENSP00000393541,10090.ENSMUSP00000016781,,intraciliary transport
3BC91,9606.ENSP00000431603,10090.ENSMUSP00000104056,,"POU domain, class 2, transcription factor"
3BC92,9606.ENSP00000438748,10090.ENSMUSP00000020801,7227.FBpp0079708,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3BC93,9606.ENSP00000351905,,,inferior endocardial cushion morphogenesis
3BC94,9606.ENSP00000419184,10090.ENSMUSP00000117410,7227.FBpp0070431,RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding
3BC95,9606.ENSP00000443988,10090.ENSMUSP00000130535,7227.FBpp0297991,histone deacetylation
3BC96,9606.ENSP00000356518,10090.ENSMUSP00000036347,,positive regulation of chromosome organization
3BC97,9606.ENSP00000335636,10090.ENSMUSP00000002805,"7227.FBpp0080033,7227.FBpp0080059,7227.FBpp0304758",N-terminal peptidyl-methionine acetylation
3BC99,9606.ENSP00000291416,10090.ENSMUSP00000039121,,negative regulation of viral transcription
3BC9A,9606.ENSP00000277225,10090.ENSMUSP00000095677,"7227.FBpp0080014,7227.FBpp0088895",nucleic acid binding
3BC9B,9606.ENSP00000261880,10090.ENSMUSP00000048595,7227.FBpp0075650,Alpha- and
3BC9C,"9606.ENSP00000310244,9606.ENSP00000384192",,,diacylglycerol binding
3BC9D,9606.ENSP00000307975,10090.ENSMUSP00000048636,7227.FBpp0077335,methyltransferase activity
3BC9E,"9606.ENSP00000262231,9606.ENSP00000428417",10090.ENSMUSP00000048719,7227.FBpp0290770,positive regulation of inhibitory postsynaptic potential
3BC9G,9606.ENSP00000363017,10090.ENSMUSP00000099621,7227.FBpp0080967,replication protein A 32 kDa
3BC9H,9606.ENSP00000296411,10090.ENSMUSP00000029804,7227.FBpp0084120,aminopeptidase activity
3BC9I,9606.ENSP00000285398,10090.ENSMUSP00000025241,7227.FBpp0075982,"nucleotide-excision repair, DNA duplex unwinding"
3BC9J,9606.ENSP00000478179,10090.ENSMUSP00000029950,,associated protein 2
3BC9K,9606.ENSP00000331487,10090.ENSMUSP00000099306,7227.FBpp0084267,negative regulation of RIG-I signaling pathway
3BC9N,9606.ENSP00000348380,10090.ENSMUSP00000050823,,monooxygenase activity
3BC9P,9606.ENSP00000281703,10090.ENSMUSP00000113864,,transferase activity
3BC9Q,"9606.ENSP00000247226,9606.ENSP00000356297","10090.ENSMUSP00000074729,10090.ENSMUSP00000114056",7227.FBpp0289650,Rho guanyl-nucleotide exchange factor activity
3BC9R,9606.ENSP00000315569,10090.ENSMUSP00000132673,7227.FBpp0072388,polyuridylation-dependent mRNA catabolic process
3BC9V,,10090.ENSMUSP00000057905,7227.FBpp0084967,"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"
3BC9W,9606.ENSP00000355889,10090.ENSMUSP00000027921,7227.FBpp0291534,isoleucyl-tRNA aminoacylation
3BC9Y,9606.ENSP00000477639,10090.ENSMUSP00000042026,7227.FBpp0082573,N-acetyl-D-glucosamine kinase
3BC9Z,9606.ENSP00000253697,10090.ENSMUSP00000053778,,FAM194 protein
3BCA0,"9606.ENSP00000243253,9606.ENSP00000298428","10090.ENSMUSP00000032168,10090.ENSMUSP00000100046",7227.FBpp0078896,pronephric nephron development
3BCA1,"9606.ENSP00000376615,9606.ENSP00000406933","10090.ENSMUSP00000087680,10090.ENSMUSP00000096994",7227.FBpp0087605,5'-nucleotidase
3BCA3,,10090.ENSMUSP00000001242,,positive regulation of isoprenoid metabolic process
3BCA6,9606.ENSP00000401112,10090.ENSMUSP00000110057,,commitment of neuronal cell to specific neuron type in forebrain
3BCA7,"9606.ENSP00000257915,9606.ENSP00000263707,9606.ENSP00000283629","10090.ENSMUSP00000009877,10090.ENSMUSP00000027629,10090.ENSMUSP00000081946",,Transcription factor
3BCA8,9606.ENSP00000347836,10090.ENSMUSP00000100058,"7227.FBpp0071067,7227.FBpp0082026",Belongs to the ubiquitin-conjugating enzyme family
3BCA9,9606.ENSP00000283148,10090.ENSMUSP00000119939,7227.FBpp0076413,UDP-glucuronate decarboxylase activity
3BCAA,9606.ENSP00000341838,10090.ENSMUSP00000096458,7227.FBpp0074298,troponin C binding
3BCAB,"9606.ENSP00000406549,9606.ENSP00000418379",10090.ENSMUSP00000098895,7227.FBpp0293442,negative regulation of protein autoubiquitination
3BCAC,9606.ENSP00000230122,10090.ENSMUSP00000079592,,hematopoietic progenitor cell differentiation
3BCAE,9606.ENSP00000300452,10090.ENSMUSP00000028137,,ubiquinone biosynthetic process
3BCAF,9606.ENSP00000409126,10090.ENSMUSP00000071770,,phosphatidylserine exposure on blood platelet
3BCAG,9606.ENSP00000420306,10090.ENSMUSP00000045580,7227.FBpp0072056,"positive regulation of DNA-templated transcription, elongation"
3BCAH,"9606.ENSP00000377015,9606.ENSP00000400459","10090.ENSMUSP00000051092,10090.ENSMUSP00000096096",7227.FBpp0291394,assembly protein
3BCAI,9606.ENSP00000386229,,,zygote asymmetric cell division
3BCAJ,9606.ENSP00000296953,10090.ENSMUSP00000059102,7227.FBpp0110092,positive regulation of prolactin signaling pathway
3BCAK,9606.ENSP00000285667,10090.ENSMUSP00000048817,,ATP binding
3BCAM,"9606.ENSP00000268793,9606.ENSP00000376807","10090.ENSMUSP00000019422,10090.ENSMUSP00000034371","7227.FBpp0111628,7227.FBpp0289628,7227.FBpp0292372",dipeptidase activity
3BCAN,9606.ENSP00000353741,10090.ENSMUSP00000025218,7227.FBpp0304202,Eukaryotic peptide chain release factor subunit
3BCAP,,10090.ENSMUSP00000038504,,janus kinase and
3BCAQ,,10090.ENSMUSP00000133032,7227.FBpp0078483,Geranylgeranyl transferase type-2 subunit alpha
3BCAR,"9606.ENSP00000233242,9606.ENSP00000470478",,7227.FBpp0292877,triglyceride mobilization
3BCAS,"9606.ENSP00000274569,9606.ENSP00000387654","10090.ENSMUSP00000025472,10090.ENSMUSP00000032065",,prenylcysteine oxidase activity
3BCAT,9606.ENSP00000369099,10090.ENSMUSP00000112064,,ADP-ribose CDP-alcohol diphosphatase
3BCAU,9606.ENSP00000332288,,,zinc ion binding
3BCAW,9606.ENSP00000369257,"10090.ENSMUSP00000042702,10090.ENSMUSP00000107230",,Rpgrip1-like
3BCAX,9606.ENSP00000360968,,,cytochrome P450
3BCAZ,9606.ENSP00000367346,10090.ENSMUSP00000035325,7227.FBpp0303475,peptidyl-arginine hydroxylation
3BCB0,9606.ENSP00000224652,10090.ENSMUSP00000033139,7227.FBpp0085627,arginyltransferase activity
3BCB1,9606.ENSP00000324318,10090.ENSMUSP00000020954,7227.FBpp0077934,regulation of kinetochore assembly
3BCB2,"9606.ENSP00000262442,9606.ENSP00000374490,9606.ENSP00000475939","10090.ENSMUSP00000079494,10090.ENSMUSP00000101915",7227.FBpp0271744,"ATP-dependent microtubule motor activity, minus-end-directed"
3BCB3,,,7227.FBpp0078377,anchor protein 17A
3BCB4,9606.ENSP00000469240,10090.ENSMUSP00000005711,7227.FBpp0084340,negative regulation of centriole elongation
3BCB5,9606.ENSP00000380256,10090.ENSMUSP00000111048,,re-entry into mitotic cell cycle
3BCB8,"9606.ENSP00000435233,9606.ENSP00000472109","10090.ENSMUSP00000060671,10090.ENSMUSP00000103431,10090.ENSMUSP00000110447",7227.FBpp0301994,transcriptional enhancer factor
3BCB9,9606.ENSP00000378307,10090.ENSMUSP00000107727,7227.FBpp0084115,chromatin remodeling
3BCBA,9606.ENSP00000321330,10090.ENSMUSP00000020971,7227.FBpp0291679,ubiquitin conjugating enzyme binding
3BCBB,,,7227.FBpp0074118,potassium channel regulator activity
3BCBC,9606.ENSP00000461749,10090.ENSMUSP00000104234,"7227.FBpp0072954,7227.FBpp0076921,7227.FBpp0087803",positive regulation of triglyceride biosynthetic process
3BCBD,9606.ENSP00000295092,10090.ENSMUSP00000020926,,"Family with sequence similarity 84, member A"
3BCBE,9606.ENSP00000417581,,,Protein family FAM199X
3BCBH,"9606.ENSP00000367407,9606.ENSP00000468424","10090.ENSMUSP00000021314,10090.ENSMUSP00000080600",7227.FBpp0076451,N-terminal peptidyl-glycine N-myristoylation
3BCBI,9606.ENSP00000361548,,,eosinophil homeostasis
3BCBK,9606.ENSP00000340776,10090.ENSMUSP00000092440,,coiled-coil domain-containing protein 108
3BCBN,9606.ENSP00000262120,10090.ENSMUSP00000024906,7227.FBpp0070770,"negative regulation of CD4-positive, alpha-beta T cell proliferation"
