id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BCCD,,,7227.FBpp0289294,regulation of cellular component size
3BCCE,9606.ENSP00000310721,,,cholesterol 7-alpha-monooxygenase activity
3BCCF,,,7227.FBpp0076777,nuclear import signal receptor activity
3BCCH,9606.ENSP00000380824,,,GTP binding
3BCCI,9606.ENSP00000159087,,7227.FBpp0080263,intracellular chloride channel activity
3BCCR,9606.ENSP00000243776,,,Chondroitin
3BCCU,9606.ENSP00000398736,,,intussusceptive angiogenesis
3BCCW,9606.ENSP00000483408,,,mRNA processing
3BCCY,9606.ENSP00000248594,,,"phosphatase, non-receptor type"
3BCD2,9606.ENSP00000425093,,,Cadherins are calcium-dependent cell adhesion proteins
3BCD3,9606.ENSP00000272139,,,Kinase phosphorylation protein
3BCD9,9606.ENSP00000373450,,,axonemal dynein complex assembly
3BCDD,9606.ENSP00000347719,,,post-chaperonin tubulin folding pathway
3BCDE,,,7227.FBpp0070135,Domain of unknown function (DUF4042)
3BCDJ,9606.ENSP00000355493,,,adenylosuccinate synthase activity
3BCDS,9606.ENSP00000354360,,,laminin subunit
3BCDU,,,7227.FBpp0304207,osmolarity-sensing cation channel activity
3BCDW,9606.ENSP00000365130,,,RNA uridylyltransferase activity
3BCDX,9606.ENSP00000340427,,,metallopeptidase activity
3BCDZ,9606.ENSP00000438492,,,multi-organism toxin transport
3BCE0,9606.ENSP00000278317,,,Troponin T
3BCE2,,,7227.FBpp0077873,single-stranded RNA binding
3BCE4,9606.ENSP00000426809,,7227.FBpp0072980,glomerular parietal epithelial cell differentiation
3BCE5,9606.ENSP00000346483,,,DDRGK domain-containing protein 1
3BCE8,9606.ENSP00000283147,,,allantois development
3BCEK,9606.ENSP00000410715,,,negative regulation of sodium-dependent phosphate transport
3BCES,9606.ENSP00000300784,,,fructosamine-3-kinase activity
3BCET,9606.ENSP00000309606,,,"Zinc finger, C2H2 type"
3BCF0,9606.ENSP00000362071,,,regulation of ryanodine-sensitive calcium-release channel activity
3BCF2,"9606.ENSP00000287097,9606.ENSP00000402505",,,endopeptidase inhibitor activity
3BCF3,9606.ENSP00000295228,,,negative regulation of hepatocyte growth factor production
3BCFD,9606.ENSP00000261275,,,Family with sequence similarity 189 member A1
3BCFG,9606.ENSP00000346280,,,tRNA-dihydrouridine(16 17) synthase NAD(P)( ) -like
3BCFJ,9606.ENSP00000252999,,,regulation of embryonic development
3BCFK,9606.ENSP00000379287,,,protein domain specific binding
3BCFQ,,,7227.FBpp0087124,factor 8
3BCFT,9606.ENSP00000362361,,,cyclin-dependent kinase 9
3BCFY,,,7227.FBpp0079885,positive regulation of protein lipidation
3BCFZ,,,7227.FBpp0081549,ATP binding
3BCG2,9606.ENSP00000359609,,,cobalamin binding
3BCG3,9606.ENSP00000417638,,,secondary active sulfate transmembrane transporter activity
3BCG5,"9606.ENSP00000333350,9606.ENSP00000482410",,,Jerky protein
3BCG8,9606.ENSP00000259371,,,GTPase-activating protein
3BCGA,9606.ENSP00000374424,,,negative regulation of endocytic recycling
3BCGI,9606.ENSP00000354554,,,ubiquinol-cytochrome-c reductase activity
3BCGN,9606.ENSP00000324464,,,casein kinase
3BCGZ,"9606.ENSP00000219150,9606.ENSP00000344562,9606.ENSP00000377471",,,actin filament binding
3BCH1,9606.ENSP00000247843,,7227.FBpp0078992,histone H2A acetylation
3BCH2,,,7227.FBpp0081718,sodium-dependent L-ascorbate transmembrane transporter activity
3BCH4,,,7227.FBpp0070831,Belongs to the AB hydrolase superfamily. Lipase family
3BCH5,9606.ENSP00000393776,,,clathrin-dependent endocytosis
3BCH8,9606.ENSP00000267294,,,DNA binding
3BCHE,9606.ENSP00000367797,,,nose morphogenesis
3BCHF,"9606.ENSP00000162044,9606.ENSP00000426354",,,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
3BCHI,9606.ENSP00000360913,,,motile cilium assembly
3BCHK,,,7227.FBpp0082600,photoreceptor activity
3BCHM,,,7227.FBpp0112504,"Essential component of the TIM23 complex, a complex that mediates the translocation of transit peptide-containing proteins across the mitochondrial inner membrane"
3BCHP,,,7227.FBpp0304008,phosphoric diester hydrolase activity
3BCHV,9606.ENSP00000303709,,,Belongs to the ubiquitin-conjugating enzyme family
3BCI8,,,7227.FBpp0297798,glycerol-3-phosphate catabolic process
3BCIB,,,"7227.FBpp0082790,7227.FBpp0087180",Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
3BCID,9606.ENSP00000216807,,,Breast cancer metastasis-suppressor
3BCIR,,,7227.FBpp0289629,"Tubulin tyrosine ligase-like family, member 4"
3BCIU,9606.ENSP00000272233,,,endothelial tube morphogenesis
3BCIZ,,,7227.FBpp0110594,regulation of voltage-gated sodium channel activity
3BCJ1,9606.ENSP00000376352,,,pyruvate dehydrogenase (acetyl-transferring) kinase activity
3BCJ6,,,7227.FBpp0289752,adherens junction organization
3BCJ7,9606.ENSP00000337804,,,axonemal central apparatus assembly
3BCJG,9606.ENSP00000249750,,"7227.FBpp0079406,7227.FBpp0300161",aldehyde dehydrogenase (NAD) activity
3BCJJ,,,7227.FBpp0292959,mRNA cleavage involved in gene silencing
3BCJN,9606.ENSP00000312379,,,positive regulation of histone H3-K4 trimethylation
3BCK1,,,7227.FBpp0083039,nuclear localization sequence binding
3BCK6,9606.ENSP00000261592,,,
3BCK9,,,7227.FBpp0079992,assists the folding of proteins upon ATP hydrolysis
3BCKA,9606.ENSP00000339637,,,BRCA1-associated ATM activator 1
3BCKB,,,7227.FBpp0071892,box C/D snoRNA metabolic process
3BCKC,9606.ENSP00000301727,,,cAMP response element binding
3BCKJ,"9606.ENSP00000382241,9606.ENSP00000394510",,7227.FBpp0074619,Glutamine and
3BCKR,9606.ENSP00000404122,,,Intraflagellar transport protein 74 homolog
3BCKV,,,"7227.FBpp0083299,7227.FBpp0087946",oxaloacetate(2-) transmembrane transport
3BCM0,9606.ENSP00000440402,,7227.FBpp0070235,helicase
3BCM7,9606.ENSP00000358997,,,interleukin-1-mediated signaling pathway
3BCM8,9606.ENSP00000373594,,,Chromosome 15 open reading frame 27
3BCMA,9606.ENSP00000340688,,,Belongs to the G-protein coupled receptor 2 family
3BCMB,9606.ENSP00000394049,,,Src-like-adaptor
3BCME,9606.ENSP00000367721,,,nuclear pore complex protein Nup160
3BCMF,,,7227.FBpp0073230,Ubiquitin-conjugating enzyme
3BCMG,9606.ENSP00000284719,,,"Hydrolyzes ATP, and can also hydrolyze GTP with lower efficiency. Has lower affinity for GTP"
3BCMI,9606.ENSP00000359526,,,iron import into the mitochondrion
3BCMT,9606.ENSP00000262506,,,regulation of chromosome separation
3BCMU,,,7227.FBpp0305538,Homer protein homolog
3BCMW,,,7227.FBpp0304788,threonine-type endopeptidase activity
3BCMY,9606.ENSP00000255465,,,cell division
3BCN5,"9606.ENSP00000263576,9606.ENSP00000306117",,,ATP-dependent RNA helicase
3BCNB,9606.ENSP00000308708,,7227.FBpp0070786,regulation of sperm capacitation
3BCNG,,,7227.FBpp0080198,potassium channel modulatory factor 1
3BCNH,,,7227.FBpp0079608,microtubule motor activity
3BCNJ,,,7227.FBpp0083130,protein serine/threonine/tyrosine kinase activity
3BCNK,9606.ENSP00000366522,,,Rho GTPase activating protein 39
3BCNM,,,"7227.FBpp0086594,7227.FBpp0087711","glucose-1,6-bisphosphate synthase activity"
3BCNN,,,7227.FBpp0078969,positive regulation of interleukin-6-mediated signaling pathway
3BCNQ,,,7227.FBpp0083521,DNA binding
3BCNS,,,7227.FBpp0082025,citrate synthase
3BCNT,9606.ENSP00000368007,,,Transmembrane protein 240
3BCNW,9606.ENSP00000262726,,,calcium ion binding
3BCNY,9606.ENSP00000255324,,,metal ion binding
3BCP3,9606.ENSP00000260408,,7227.FBpp0084826,Disintegrin and metalloproteinase domain-containing protein
3BCP6,,,7227.FBpp0081445,cytoplasm protein quality control by the ubiquitin-proteasome system
3BCPB,9606.ENSP00000320634,,7227.FBpp0079423,"Solute carrier organic anion transporter family, member"
3BCPC,9606.ENSP00000403524,,,BRCA1 associated protein
3BCPH,9606.ENSP00000280097,,,Histamine N-methyltransferase
3BCPI,9606.ENSP00000356807,,,(Tor) signaling pathway
3BCPJ,,,7227.FBpp0293459,diacylglycerol kinase activity
3BCPM,,,"7227.FBpp0079451,7227.FBpp0089223",embryonic plasmatocyte differentiation
3BCPR,9606.ENSP00000307188,,,Argininosuccinate
3BCPT,,,7227.FBpp0080448,iron-sulfur cluster assembly
3BCPW,,,7227.FBpp0081097,negative regulation of dense core granule exocytosis
3BCQ1,9606.ENSP00000346173,,,Electron transfer flavoprotein subunit
3BCQ4,,,7227.FBpp0081773,thiamine transport
3BCQ8,,,7227.FBpp0077645,phospholipase A2 activator activity
3BCQB,9606.ENSP00000360938,,,Pyruvate Dehydrogenase Phosphatase Regulatory subunit
3BCQC,,,7227.FBpp0300877,pri-miRNA transcription by RNA polymerase II
3BCQM,9606.ENSP00000345206,,,positive regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
3BCQT,9606.ENSP00000469981,,,tafazzin
3BCQU,9606.ENSP00000385757,,,biliverdin reductase activity
3BCQX,,,7227.FBpp0304518,Leucine rich repeat C-terminal domain
3BCQZ,9606.ENSP00000326340,,,negative stranded viral RNA replication
3BCR6,,,7227.FBpp0297352,furry homolog
3BCR7,,,7227.FBpp0110174,serine-protein kinase ATM
3BCR8,9606.ENSP00000358413,,,protein-cysteine S-acyltransferase activity
3BCRH,9606.ENSP00000473172,,,"Proposed core component of the chromatin remodeling Ino80 complex which is involved in transcriptional regulation, DNA replication and probably DNA repair"
3BCRN,9606.ENSP00000342699,,,protein N-terminus binding
3BCRQ,9606.ENSP00000302537,,,nuclear protein
3BCRS,9606.ENSP00000325618,,,Poly(ADP-ribose) polymerase catalytic domain
3BCRT,9606.ENSP00000296577,,,endoribonuclease inhibitor activity
3BCRY,9606.ENSP00000385790,,,L-threonine ammonia-lyase activity
3BCS1,,,7227.FBpp0297739,negative regulation of extracellular matrix disassembly
3BCS2,9606.ENSP00000326244,,,TMEM151 family
3BCS4,9606.ENSP00000475615,,7227.FBpp0071259,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
3BCS8,,,7227.FBpp0075625,hydrolase activity
3BCSA,,,7227.FBpp0293680,insulin-like growth factor 2
3BCSF,,,7227.FBpp0087539,pyruvate carboxylase activity
3BCSR,9606.ENSP00000376403,,,G-protein coupled receptor activity
3BCST,9606.ENSP00000417038,,,protein phosphatase inhibitor activity
3BCSU,9606.ENSP00000265471,,,Belongs to the glycosyltransferase 43 family
3BCSW,9606.ENSP00000204961,,,ephrin receptor binding
3BCT2,,,7227.FBpp0075751,viral mRNA export from host cell nucleus
3BCTA,9606.ENSP00000347646,,,cell fate commitment
3BCTB,,,7227.FBpp0070455,rhythmic process
3BCTD,,,7227.FBpp0099837,positive regulation of cristae formation
3BCTF,,,7227.FBpp0071137,G-protein gamma-subunit binding
3BCTG,9606.ENSP00000417464,,,ribosomal RNA processing
3BCTJ,,,"7227.FBpp0293448,7227.FBpp0304311",G-protein coupled receptor activity
3BCTM,9606.ENSP00000352601,,,lipoprotein receptor-related protein 10
3BCTN,,,7227.FBpp0082329,DNA replication origin binding
3BCTP,9606.ENSP00000356785,,,Nucleoside diphosphate kinase
3BCTV,9606.ENSP00000241453,,,Belongs to the protein kinase superfamily. Tyr protein kinase family. CSF-1 PDGF receptor subfamily
3BCTZ,9606.ENSP00000441755,,,P granule disassembly
3BCU0,,,7227.FBpp0111687,Immunoglobulin domain
3BCU1,,,7227.FBpp0079278,ribosomal small subunit export from nucleus
3BCU2,9606.ENSP00000384018,,,regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter
3BCU3,9606.ENSP00000342848,,,superoxide-generating NADPH oxidase activator activity
3BCU7,,,7227.FBpp0075038,malonyl-CoA-acyl carrier protein transacylase
3BCUC,,,7227.FBpp0079839,"Essential component of the vacuolar proton pump (V- ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase"
3BCUF,9606.ENSP00000455397,,,Chromosome 15 open reading frame 41
3BCUM,9606.ENSP00000319388,,,negative regulation of bile acid biosynthetic process
3BCUR,,,7227.FBpp0079607,maturation of 5.8S rRNA
3BCUS,9606.ENSP00000196061,,,procollagen-lysine 5-dioxygenase activity
3BCUT,,,7227.FBpp0081045,belongs to the aldehyde dehydrogenase family
3BCV2,9606.ENSP00000234038,,,positive regulation of protein dephosphorylation
3BCV4,,,7227.FBpp0075865,Belongs to the protein kinase superfamily. RIO-type Ser Thr kinase family
3BCV7,9606.ENSP00000301039,,,arachidonic acid secretion
3BCV9,,,7227.FBpp0079634,Cilia and flagella associated protein 20
3BCVE,9606.ENSP00000383690,,,complement component C4b binding
3BCVG,9606.ENSP00000445688,,,Ankyrin repeat
3BCVH,,,7227.FBpp0073910,structural constituent of ribosome
3BCVI,,,7227.FBpp0303144,ion transmembrane transport
3BCVR,,,7227.FBpp0075370,nuclear inner membrane organization
3BCVU,"9606.ENSP00000220003,9606.ENSP00000378485",,,Tyrosine-protein kinase
3BCVV,,,7227.FBpp0080629,histone acetyltransferase activity
3BCW8,9606.ENSP00000377055,,,Lysosomal Pro-X
3BCWB,,,7227.FBpp0083744,aminoacylase activity
3BCWC,"9606.ENSP00000304234,9606.ENSP00000434655,9606.ENSP00000435300,9606.ENSP00000436557",,,homophilic cell adhesion via plasma membrane adhesion molecules
3BCWD,,,"7227.FBpp0081641,7227.FBpp0110435",short-term synaptic potentiation
3BCWF,9606.ENSP00000381970,,,DNA integration
3BCWJ,9606.ENSP00000478220,,,negative regulation of peptidyl-serine phosphorylation of STAT protein
3BCWK,9606.ENSP00000343515,,7227.FBpp0073866,positive regulation of exoribonuclease activity
3BCWM,9606.ENSP00000325425,,,methionine adenosyltransferase regulator activity
3BCWP,9606.ENSP00000317144,,,
3BCWR,9606.ENSP00000312706,,,regulation of cilium movement
3BCWV,,,7227.FBpp0087958,protein processing involved in protein targeting to mitochondrion
3BCWW,,,7227.FBpp0084433,snRNA processing
3BCX4,,,7227.FBpp0083775,outer dynein arm assembly
3BCX5,9606.ENSP00000462664,,,DNA-directed DNA polymerase activity
3BCX8,9606.ENSP00000366156,,,Belongs to the spermidine spermine synthase family
3BCX9,9606.ENSP00000252891,,,numb homolog
3BCXE,9606.ENSP00000304226,,,lens induction in camera-type eye
3BCXF,,,7227.FBpp0072971,Domain of unknown function (DUF4078)
3BCXH,,,7227.FBpp0292449,cytoskeletal anchoring at nuclear membrane
3BCXI,9606.ENSP00000355060,,7227.FBpp0302018,rho guanine nucleotide exchange factor
3BCXJ,9606.ENSP00000328487,,,Coiled-coil domain-containing protein 87
3BCXT,9606.ENSP00000328677,,,C2 calcium-dependent
3BCXU,9606.ENSP00000399259,,7227.FBpp0301205,neuromuscular synaptic transmission
3BCXY,9606.ENSP00000383938,,,cysteine-rich with EGF-like
3BCY2,9606.ENSP00000380258,,,ADP-ribosyltransferase
3BCY5,,,7227.FBpp0074750,polycystic kidney disease protein 1-like
3BCY7,"9606.ENSP00000290943,9606.ENSP00000351875,9606.ENSP00000353717,9606.ENSP00000382610,9606.ENSP00000477695",,,protein ubiquitination
3BCYC,,,7227.FBpp0085761,Receptor
3BCYE,"9606.ENSP00000325074,9606.ENSP00000399970",,,peptidyl-serine dephosphorylation
3BCYI,9606.ENSP00000298556,,,Belongs to the purine pyrimidine phosphoribosyltransferase family
3BCYK,,,7227.FBpp0297436,"Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. Condensing enzyme"
3BCYM,9606.ENSP00000380495,,7227.FBpp0075106,Belongs to the DEAD box helicase family
3BCYN,9606.ENSP00000380713,,,regulation of microtubule cytoskeleton organization
3BCYW,,,7227.FBpp0075394,fucosyltransferase activity
3BCZ3,9606.ENSP00000341549,,,BTB And C-terminal Kelch
3BCZ5,9606.ENSP00000262304,,,metanephric distal tubule morphogenesis
3BCZ7,,,7227.FBpp0085061,RNA strand-exchange activity
3BCZ9,9606.ENSP00000419279,,,intraciliary transport
3BCZH,,,"7227.FBpp0074955,7227.FBpp0074956,7227.FBpp0074957,7227.FBpp0082289,7227.FBpp0082310,7227.FBpp0086611",inosine biosynthetic process
3BCZK,,,7227.FBpp0072946,cortical actin cytoskeleton organization
3BCZM,9606.ENSP00000368540,,,ubiquitin associated protein
3BCZQ,9606.ENSP00000303908,,,regulation of actin phosphorylation
3BCZS,"9606.ENSP00000268231,9606.ENSP00000391249",,,Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family
3BCZZ,9606.ENSP00000300896,,,Belongs to the peptidase C19 family
3BD01,9606.ENSP00000349087,,,Transmembrane protein 259
3BD02,9606.ENSP00000360472,,,positive regulation of synaptic transmission
3BD03,,,7227.FBpp0072825,"Prolyl-tRNA synthetase 2, mitochondrial"
3BD06,9606.ENSP00000376505,,,deubiquitinase activator activity
3BD09,,,7227.FBpp0074283,"ATP-dependent microtubule motor activity, minus-end-directed"
3BD0Q,9606.ENSP00000484732,,,GATS-like protein
3BD0T,,,"7227.FBpp0084768,7227.FBpp0110098,7227.FBpp0297620",metalloaminopeptidase activity
3BD0W,,,"7227.FBpp0085089,7227.FBpp0085090",camp-dependent protein kinase catalytic subunit
3BD10,9606.ENSP00000394720,,,negative chemotaxis
3BD13,9606.ENSP00000258302,,,regulation of dopamine receptor signaling pathway
3BD14,,,7227.FBpp0072257,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
3BD16,9606.ENSP00000370288,,,"Uncharacterized ACR, YdiU/UPF0061 family"
3BD19,"9606.ENSP00000354487,9606.ENSP00000454157",,,positive regulation of lens fiber cell differentiation
3BD1E,,,7227.FBpp0111715,"Four repeated domains in the Fasciclin I family of proteins, present in many other contexts."
3BD1G,9606.ENSP00000348385,,,extracellular matrix structural constituent
3BD1K,9606.ENSP00000402103,,"7227.FBpp0084382,7227.FBpp0084383",glucokinase activity
3BD1R,9606.ENSP00000295225,,,channel interacting protein
3BD1S,9606.ENSP00000255681,,,protein de-ADP-ribosylation
3BD1W,9606.ENSP00000334808,,,"Specifically deubiquitinates 'Lys-120' of histone H2A (H2AK119Ub), a specific tag for epigenetic transcriptional repression, thereby acting as a coactivator. Deubiquitination of histone H2A is a prerequisite for subsequent phosphorylation at 'Ser-11' of histone H3 (H3S10ph), and is required for chromosome segregation when cells enter into mitosis. In resting B- and T- lymphocytes, phosphorylation by AURKB leads to enhance its activity, thereby maintaining transcription in resting lymphocytes. Regulates Hox gene expression via histone H2A deubiquitination. Prefers nucleosomal substrates. Does not deubiquitinate histone H2B"
3BD1X,9606.ENSP00000306324,,,PWWP domain
3BD27,9606.ENSP00000351138,,,mitochondrial fusion
3BD28,,,7227.FBpp0070764,Rab guanyl-nucleotide exchange factor activity
3BD2A,"9606.ENSP00000315602,9606.ENSP00000359285",,"7227.FBpp0073155,7227.FBpp0084003,7227.FBpp0084061,7227.FBpp0289395",acetylcholine-gated cation-selective channel activity
3BD2H,9606.ENSP00000319141,,,ferric-chelate reductase activity
3BD2I,9606.ENSP00000359219,,,Insulin-like growth factor binding protein
3BD2P,,,7227.FBpp0082231,rRNA processing
3BD2S,,,7227.FBpp0085394,Lim homeobox
3BD2W,9606.ENSP00000370718,,,O-methyltransferase-like
3BD2Y,9606.ENSP00000361725,,"7227.FBpp0077484,7227.FBpp0077485,7227.FBpp0081802",neuron death in response to oxidative stress
3BD30,9606.ENSP00000479773,,7227.FBpp0071851,WD40 repeats
3BD33,9606.ENSP00000320886,,,carbohydrate response element binding
3BD38,9606.ENSP00000294964,,,negative regulation of Golgi to plasma membrane protein transport
3BD39,9606.ENSP00000328923,,,KN motif
